,latest_changed_password,max_item_count,days_since_first_transaction,email_address_age_days,email_domain_label,email_domain_tld_label,email_username_length,num_unique_delivery_addresses,latest_delivery_address_name_length,latest_delivery_address_region_label,latest_delivery_address_fraction_vowels,latest_order_amount_usd,latest_item_category,latest_item_product_title,latest_item_quantity,latest_item_tag_count,per_week_purchase_total,per_week_unique_ips,per_week_update_account,per_week_payment_method_change,per_day_add_item_to_cart,per_day_transactions,per_day_payment_method_change,per_day_devices_per_user,per_day_purchase_total,per_day_unique_billing_last4,per_month_logout,per_month_page_activity,per_month_transactions
5042,False,1.0,414.57459051416754,267.1637476157408,646.0,17.0,12.0,1.0,17.0,5.0,0.2656998491625663,109.66741892151568,Soups & Salads,BBQ Chicken Chopped Salad,1.0,0.0,15.47,1.0,1.0,0.0,-999.0,1.0,0.0,1.0,15.47,-999.0,-999.0,-999.0,4.483389023143445
3192,Missing,1.0,314.9896886833975,114.19209310185184,1100.0,17.0,15.0,1.0,11.0,10.0,0.2883301149332276,35.84719949681915,Tacos,Doritos® Locos Tacos,1.0,1.0,-999.0,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,-999.0,1.0,-999.0,-999.0,1.763130979332876
8781,False,4.0,601.6823277695823,0.0196713078703703,1109.0,46.0,13.0,-999.0,8.0,30.0,0.2139070091095983,232.38685947056968,Smokin' Starters,Traditional Double Winger Basket,1.0,1.0,-999.0,1.0,5.0,0.0,3.0,-999.0,0.0,2.0,-999.0,1.0,1.0,1.0,-999.0
4353,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Drinks,Milk - Gallon 1%,3.0,1.0,-999.0,1.0,-999.0,0.0,1.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
3546,Missing,1.0,314.9896886833975,226.2065360300926,993.0,28.0,10.0,1.0,14.0,5.0,0.2181227789931812,109.66741892151568,Missing,Missing,-999.0,-999.0,18.25,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,18.25,-999.0,-999.0,-999.0,4.483389023143445
14994,False,1.0,891.0574146196319,739.2225749884259,458.0,17.0,7.0,2.0,5.0,5.0,0.187554087243656,109.66741892151568,Appetizers,Samosas,1.0,1.0,145.49,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,46.82,1.0,-999.0,-999.0,6.077867583557833
808,False,1.0,111.27796182490611,195.05947398148152,1100.0,17.0,13.0,2.0,15.0,8.0,0.4209278186754101,39.77008916817104,Burritos,Mackinac,1.0,1.0,0.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,2.308297422066192
16284,False,2.0,850.5544401334286,123.12935236111112,386.0,17.0,11.0,1.0,12.0,5.0,0.2257471227009609,109.66741892151568,Hand Roll Temaki Bar,Bacon of the Sea,4.0,1.0,0.0,1.0,5.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,4.483389023143445
421,False,1.0,314.9896886833975,105.18391471064815,1100.0,17.0,6.0,4.0,14.0,5.0,0.4090091340552655,109.66741892151568,Side Orders,Asada Fries,1.0,1.0,79.36,4.0,5.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,2.7695309501699312
15256,False,1.0,314.9896886833975,142.63338633101853,472.0,17.0,6.0,1.0,13.0,10.0,0.26095323392857,99.46835214118737,Entrees,Burrito Bowl,1.0,1.0,58.59,3.0,2.0,0.0,-999.0,2.0,0.0,2.0,43.81,1.0,-999.0,-999.0,0.9755822682384768
16483,False,2.0,20.832581693362364,646.9134427893517,386.0,17.0,7.0,-999.0,14.0,46.0,0.4639173010700376,132.98046375294732,Entrees,Burrito Bowl,1.0,1.0,0.0,1.0,5.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,-999.0
13239,Missing,2.0,509.7008368911029,403.04333452546297,386.0,17.0,16.0,1.0,14.0,35.0,0.334651659172262,109.66741892151568,Munchies,Okra Basket,2.0,1.0,-999.0,1.0,-999.0,1.0,-999.0,8.0,1.0,1.0,-999.0,2.0,-999.0,-999.0,7.7990931546864
12805,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Sweet Treats,Soft Baked Chocolate Chip Cookie (1 Piece),1.0,1.0,-999.0,1.0,-999.0,0.0,25.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
8305,False,1.0,314.9896886833975,2011.9607687615744,386.0,17.0,12.0,-999.0,12.0,45.0,0.2783673297151803,56.81011903400552,Bowls,Teriyaki Quinoa,1.0,1.0,0.0,1.0,1.0,0.0,1.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,-999.0
2969,False,1.0,1351.2861210990104,1231.7956464351853,97.0,17.0,7.0,1.0,14.0,5.0,0.5740608866343121,173.56640677908467,Create-Your-Own,Create-Your-Own Salad or Warm Bowl,1.0,1.0,0.0,2.0,-999.0,0.0,3.0,-999.0,0.0,2.0,0.0,-999.0,-999.0,2.0,4.483389023143445
3098,Missing,3.0,32.43378775276707,287.82910376157406,386.0,17.0,10.0,1.0,10.0,43.0,0.4705053286217575,115.58993536494408,Breakfast Entrees,CROISSAN'WICH Protein    Egg & Cheese,1.0,1.0,59.35,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,20.37,1.0,-999.0,-999.0,11.188024890124998
3138,False,1.0,-999.0,3.048420185185185,64.0,17.0,10.0,-999.0,12.0,5.0,0.4890391211901135,109.66741892151568,Missing,Missing,-999.0,-999.0,-999.0,2.0,3.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
4969,False,1.0,175.83829692084691,372.2247333680557,1100.0,17.0,8.0,-999.0,12.0,5.0,0.2621358107464748,109.66741892151568,Bowls,Chicken Breast Teriyaki Bowl,2.0,1.0,0.0,2.0,3.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,-999.0
6658,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Beverages,Horchata,3.0,1.0,-999.0,1.0,-999.0,0.0,6.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
6226,Missing,2.0,314.9896886833975,138.9782238425926,386.0,17.0,12.0,1.0,11.0,10.0,0.4289093148714432,63.37575818835827,Original Steakburgers,Bacon ’n Cheese Double Steakburger™ ’n Fries,1.0,1.0,-999.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,0.8648357126177486
13695,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Pasta Bowls,Mac & Cheese,1.0,1.0,-999.0,1.0,-999.0,0.0,1.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
3947,False,1.0,407.3513796069717,89.79897947916666,386.0,17.0,10.0,1.0,15.0,22.0,0.2211236306222982,139.57647305264027,Combos,Son of Baconator® Combo,1.0,1.0,0.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,6.525954906358247
16049,False,3.0,269.2350011527888,18.968388402777773,1121.0,17.0,8.0,1.0,12.0,10.0,0.1235745454353304,128.57770281047988,Legendary Steaks,LongHorn® Porterhouse,1.0,1.0,-999.0,2.0,5.0,1.0,9.0,1.0,1.0,3.0,-999.0,2.0,1.0,1.0,4.483389023143445
2920,False,1.0,314.9896886833975,204.1755111574074,386.0,17.0,11.0,1.0,11.0,30.0,0.3094385598744125,194.64402213772632,Appetizers,Pan Fried or Steamed Pork Dumplings (6),1.0,1.0,69.47,1.0,7.0,1.0,-999.0,2.0,1.0,1.0,69.47,2.0,-999.0,-999.0,6.104193394676091
8189,False,1.0,532.0971388791975,163.95806422453705,386.0,17.0,16.0,1.0,12.0,33.0,0.3133277425994739,48.347967637181675,Beverages,Coke Classic (Bottled),1.0,1.0,16.86,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,16.86,1.0,-999.0,-999.0,2.976219796058837
12233,False,1.0,324.41347084598937,175.93478849537036,222.0,46.0,8.0,2.0,9.0,5.0,0.4612380600024074,98.25543928209002,Individual Combos,Small 6pc Wing Combo,1.0,1.0,29.01,1.0,1.0,0.0,-999.0,1.0,0.0,1.0,29.01,-999.0,-999.0,-999.0,3.933465512791881
6009,False,2.0,263.32992931015684,77.98432704861109,386.0,17.0,13.0,1.0,10.0,15.0,0.3850558793120515,273.08266021364864,Combos,#3. Combo Supersonic Bacon Double Cheeseburger,1.0,1.0,40.58,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,40.58,-999.0,-999.0,-999.0,4.483389023143445
15430,False,1.0,314.9896886833975,107.20217149305556,386.0,17.0,15.0,2.0,13.0,5.0,0.5298121270127263,0.0306670683283343,Burgers & Sandwiches,Filet-O-Fish,1.0,1.0,102.39,4.0,3.0,0.0,-999.0,3.0,0.0,1.0,0.0,1.0,-999.0,-999.0,19.669327128385667
8779,False,3.0,628.173282097873,244.19522413194449,204.0,46.0,11.0,2.0,12.0,5.0,0.1832515348214309,109.66741892151568,Tasting Plates,Shrimp Potstickers,1.0,1.0,28.7,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,28.7,-999.0,-999.0,-999.0,7.039242004136626
6986,False,3.0,9.748114392376236,1107.1765445023148,386.0,17.0,16.0,-999.0,14.0,5.0,0.3063733265204105,109.66741892151568,Salads,Greek Salad,1.0,1.0,0.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,-999.0
14997,Missing,-999.0,-999.0,16.122973622685183,64.0,17.0,10.0,-999.0,-999.0,-999.0,-999.0,-999.0,Biscuits Breakfast Specialties,Chicken Fried Chicken,1.0,1.0,-999.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
837,False,1.0,147.05883204403298,476.19451520833326,386.0,17.0,9.0,1.0,13.0,5.0,0.5510026311550298,31.51290946988235,Hand Spun Shakes,Strawberry Shake,1.0,1.0,54.94,3.0,1.0,0.0,-999.0,4.0,0.0,2.0,24.56,1.0,-999.0,-999.0,1.2496816135990256
2428,False,1.0,314.9896886833975,927.3341508101852,386.0,17.0,15.0,-999.0,12.0,3.0,0.3943304045285487,125.44404695327816,Cotton Mouth Cures,Kool-Aid (Oh Yeah!),1.0,1.0,0.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,-999.0
5702,False,1.0,273.2212110418392,141.09700872685184,321.0,17.0,5.0,1.0,14.0,43.0,0.449499290995941,109.66741892151568,Signature Cheesesteaks,South Philly,1.0,1.0,36.6,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,36.6,-999.0,-999.0,-999.0,4.483389023143445
15572,False,2.0,557.9902091403436,489.00468103009257,386.0,17.0,9.0,1.0,12.0,43.0,0.2912569919968506,109.66741892151568,On The Side,Fries,1.0,1.0,31.03,1.0,-999.0,0.0,4.0,1.0,0.0,2.0,31.03,1.0,-999.0,3.0,4.483389023143445
4094,False,1.0,314.9896886833975,1735.67627625,386.0,17.0,17.0,1.0,15.0,47.0,0.3407852252622059,109.66741892151568,Authentic Mexican,Chimichanga,1.0,1.0,22.83,1.0,2.0,0.0,-999.0,1.0,0.0,1.0,22.83,-999.0,-999.0,-999.0,0.4077928008402999
6648,Missing,1.0,180.8875391885645,283.8497777430556,386.0,17.0,11.0,1.0,13.0,10.0,0.5548605666217521,109.66741892151568,Specialty Steakburgers,Wisconsin Buttery Steakburger 'N Fries,1.0,1.0,0.0,2.0,-999.0,0.0,-999.0,-999.0,0.0,2.0,0.0,-999.0,-999.0,-999.0,12.249623955596888
4560,False,1.0,314.9896886833975,165.86420251157406,386.0,17.0,11.0,-999.0,12.0,33.0,0.483153448939271,109.66741892151568,Tacos,Tacos Grandes,3.0,0.0,0.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,-999.0
1256,False,1.0,340.30296063199086,1112.895319548611,575.0,17.0,12.0,1.0,13.0,45.0,0.3972845259368238,24.144723635417133,Soups,Wonton Soup,1.0,1.0,32.6,1.0,2.0,0.0,-999.0,1.0,0.0,1.0,32.6,-999.0,-999.0,-999.0,2.6512446010060966
6058,Missing,1.0,314.9896886833975,55.16564827546296,386.0,17.0,8.0,1.0,15.0,23.0,0.2753733843377289,2.8084582951515245,Fajitas,Ocampo Fajita,1.0,1.0,158.66,4.0,-999.0,1.0,-999.0,2.0,0.0,2.0,73.69,1.0,-999.0,-999.0,7.172056851082496
15673,Missing,1.0,314.9896886833975,160.35650336805554,386.0,17.0,9.0,1.0,14.0,5.0,0.2931484708872234,260.2710439855493,Combos,Son of Baconator® Combo,1.0,1.0,35.78,1.0,-999.0,5.0,-999.0,7.0,5.0,1.0,35.78,2.0,-999.0,-999.0,1.076862883314769
8650,False,1.0,577.7661617477517,1431.9185753472225,386.0,17.0,13.0,1.0,15.0,8.0,0.1567013049189247,1.6899475610423431,Taste of Lebanon,Taverna Platter,1.0,1.0,22.2,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,8.590739442054183
10868,False,1.0,655.2874695658464,107.82622951388888,1100.0,17.0,13.0,-999.0,11.0,5.0,0.4339778630021527,109.40814807710822,Beer,Dos Equis    Dos Equis Lager    European Amber Lager    12 :-2046777881,1.0,1.0,-999.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
12914,False,1.0,314.9896886833975,551.037623599537,386.0,17.0,11.0,1.0,11.0,5.0,0.4897639799723932,92.959190044139,Dinners and Combo Meals,Tenders Meal (5 Pieces),1.0,1.0,27.5,1.0,3.0,0.0,-999.0,1.0,0.0,1.0,27.5,-999.0,-999.0,-999.0,4.483389023143445
9399,False,2.0,521.2453533340735,0.1602425810185185,686.0,17.0,11.0,1.0,18.0,5.0,0.3104268574024398,109.66741892151568,Fried Rice,Jumbo Shrimp Fried Rice,1.0,1.0,-999.0,1.0,4.0,0.0,7.0,1.0,0.0,1.0,-999.0,1.0,1.0,-999.0,0.7196283048988497
4434,False,2.0,755.7250011264631,782.8460743865741,386.0,17.0,9.0,-999.0,18.0,5.0,0.2535416828739938,130.20291276159634,Bento,Bento,1.0,1.0,0.0,1.0,5.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,-999.0
11581,False,1.0,314.9896886833975,970.3861359143518,553.0,17.0,15.0,3.0,16.0,32.0,0.2615886973729776,130.67903963830582,Sides,Haystack Onions,1.0,1.0,19.4,1.0,-999.0,0.0,3.0,1.0,0.0,1.0,19.4,1.0,1.0,-999.0,7.64579806718984
3017,False,2.0,225.70855306382452,103.45135495370371,1100.0,17.0,10.0,1.0,11.0,33.0,0.3206794032434549,109.66741892151568,Pancakes,Original Buttermilk Pancakes,1.0,1.0,-999.0,1.0,2.0,0.0,-999.0,1.0,0.0,1.0,-999.0,1.0,-999.0,-999.0,0.7269720433297304
15545,False,1.0,314.9896886833975,211.21229177083333,1100.0,17.0,11.0,1.0,13.0,5.0,0.3375406609940502,109.66741892151568,Extra Value Meals,Chicken McNuggets Value Meal (10-Piece),1.0,1.0,23.44,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,23.44,1.0,-999.0,-999.0,4.483389023143445
5051,False,4.0,314.9896886833975,0.005089074074074,386.0,17.0,14.0,1.0,12.0,5.0,0.4684246296868809,494.0483842532049,Cognac,Hennessy XO | 750ml    40.00% abv,1.0,1.0,529.87,1.0,6.0,1.0,-999.0,3.0,1.0,1.0,529.87,2.0,-999.0,-999.0,4.483389023143445
11427,False,3.0,203.63436402614843,151.9558325925926,386.0,17.0,13.0,-999.0,10.0,5.0,0.3491728422671629,109.66741892151568,Chicken,23. Hawaiian BBQ Chicken,3.0,1.0,-999.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
13932,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Signature Bowls,Levant Style,1.0,1.0,-999.0,1.0,-999.0,0.0,1.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
3283,False,1.0,712.3199107962016,129.74497643518518,386.0,17.0,7.0,1.0,12.0,5.0,0.476752364813432,95.23068083158468,Meat Sandwiches,98. Jaymee Sirewich,1.0,1.0,0.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,4.216989757166404
10352,False,1.0,314.9896886833975,4.2396986689814815,1100.0,17.0,11.0,1.0,10.0,43.0,0.4668013688849702,110.74881246551774,Fried Baskets,Catfish,1.0,1.0,26.45,2.0,6.0,0.0,-999.0,2.0,0.0,2.0,0.0,1.0,-999.0,-999.0,4.931202600079279
9388,False,1.0,685.3252631135556,1743.1531693518518,817.0,17.0,5.0,-999.0,14.0,5.0,0.4342476583017056,50.49158573255488,Salads,Chop Chop,1.0,1.0,0.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,-999.0
5983,False,2.0,302.8353797577416,51.3131453587963,386.0,17.0,11.0,1.0,13.0,32.0,0.3960555093466248,126.40018117092664,Sweet Treats,Cookies (3),1.0,1.0,56.5,2.0,17.0,18.0,4.0,9.0,7.0,3.0,19.05,6.0,1.0,4.0,21.706669202306426
15596,False,2.0,314.9896886833975,179.88203879629629,386.0,17.0,8.0,1.0,9.0,35.0,0.3321260282391337,153.81167090707433,Missing,Missing,-999.0,-999.0,74.87,1.0,5.0,0.0,-999.0,2.0,0.0,1.0,74.87,1.0,-999.0,-999.0,2.291617747650492
366,False,1.0,255.9799114946471,1427.6379500694443,386.0,17.0,8.0,2.0,11.0,45.0,0.2930607916920448,80.51098564921911,Chef's Specialties,Peking Duck (Half),1.0,1.0,20.06,2.0,5.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,0.6751809606367658
16426,False,2.0,314.9896886833975,532.0202553125,386.0,17.0,11.0,1.0,18.0,33.0,0.3254082145708977,109.66741892151568,Entrees,Burrito,1.0,1.0,-999.0,1.0,10.0,0.0,-999.0,2.0,0.0,1.0,-999.0,1.0,-999.0,-999.0,6.78224061509622
7066,False,1.0,683.9740261153688,919.4923841435184,386.0,17.0,14.0,1.0,14.0,43.0,0.5530763367254321,109.66741892151568,Salads,Chopped,1.0,1.0,49.18,3.0,2.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,2.0,4.483389023143445
5524,False,2.0,212.67099323883983,2161.5843879282406,1100.0,17.0,14.0,-999.0,14.0,10.0,0.3197790426679967,109.66741892151568,Dollar Menu & More,Double Cheeseburger,1.0,1.0,-999.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
2867,False,2.0,195.95737093371363,333.2558005787037,386.0,17.0,17.0,1.0,16.0,11.0,0.3081591091449216,200.56961089700272,Side,Chips,1.0,1.0,25.44,2.0,1.0,1.0,3.0,-999.0,0.0,2.0,0.0,-999.0,-999.0,1.0,5.690973087452701
4494,False,1.0,314.9896886833975,893.5516680555555,386.0,17.0,8.0,1.0,12.0,34.0,0.2845389133651634,191.23250639817016,Bakery & Desserts,Chocolate Peanut Butter Pie Topped with Reese's®,1.0,1.0,23.27,1.0,4.0,0.0,-999.0,2.0,0.0,1.0,23.27,1.0,-999.0,-999.0,6.912548416058875
612,False,2.0,314.9896886833975,614.7454717939814,386.0,17.0,12.0,-999.0,15.0,5.0,0.2894186840339914,121.97268259417623,Missing,Missing,-999.0,-999.0,0.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,-999.0
9658,False,1.0,314.9896886833975,164.49082057870368,386.0,17.0,8.0,1.0,12.0,5.0,0.36443332380522,211.1574362158609,Burgers,Jumbo Jack Cheeseburger (Combo),1.0,1.0,0.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,6.0307191331000976
8332,False,1.0,1468.3818367158285,944.833056539352,1100.0,17.0,16.0,1.0,16.0,3.0,0.5162439922892795,13.525058090159906,Entrées/Pastas/Risottos,Fettuccine Alfredo,1.0,1.0,23.16,1.0,1.0,0.0,-999.0,1.0,0.0,1.0,23.16,-999.0,-999.0,-999.0,4.483389023143445
13011,False,1.0,193.5208861236248,0.0073493055555555,1100.0,17.0,14.0,1.0,13.0,22.0,0.1442246295020449,84.03316595117997,Missing,Missing,-999.0,-999.0,-999.0,1.0,9.0,5.0,-999.0,6.0,5.0,1.0,-999.0,6.0,-999.0,-999.0,1.8901894380351776
5513,False,1.0,1784.10821988894,299.744945474537,517.0,17.0,4.0,1.0,9.0,5.0,0.2966043079276553,162.9338697455474,Salads,Guacamole Greens,1.0,1.0,0.0,2.0,3.0,0.0,3.0,-999.0,0.0,2.0,0.0,-999.0,-999.0,-999.0,4.143912043602458
4606,False,1.0,504.4079360833389,862.7897202893519,386.0,17.0,15.0,1.0,16.0,33.0,0.4765844564931281,264.6617523967146,Soup,Tom Kha Kai,1.0,1.0,-999.0,1.0,-999.0,0.0,2.0,1.0,0.0,2.0,-999.0,1.0,-999.0,1.0,4.483389023143445
10394,False,1.0,422.3103733960807,373.9685886921296,386.0,17.0,9.0,1.0,11.0,43.0,0.3198969577252677,109.66741892151568,Combos,Dave's Single®,1.0,1.0,21.66,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,21.66,-999.0,-999.0,-999.0,4.483389023143445
11312,False,1.0,633.3625474833261,120.0399519675926,1100.0,17.0,6.0,1.0,12.0,5.0,0.4238570169823875,109.66741892151568,Appetizer,Soy Beans,1.0,1.0,102.39,3.0,7.0,0.0,-999.0,2.0,0.0,1.0,33.45,1.0,-999.0,-999.0,10.77427056401693
6352,False,1.0,284.1601758855454,278.19573246527784,386.0,17.0,13.0,-999.0,12.0,33.0,0.5655175600120002,81.85731553957422,Specialties,Quesadilla,1.0,1.0,0.0,1.0,2.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,-999.0
14985,False,1.0,1572.1787123728454,137.89035164351853,386.0,17.0,10.0,1.0,22.0,6.0,0.4788869546021504,105.93204212450544,Rice & Noodles,Pad Thai,1.0,1.0,28.1,2.0,2.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,3.5333262936685785
14094,Missing,-999.0,-999.0,366.9635798611112,386.0,17.0,11.0,-999.0,-999.0,-999.0,-999.0,-999.0,Missing,Missing,-999.0,-999.0,-999.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
1645,False,12.0,0.6020638908111096,23.997677175925933,395.0,46.0,15.0,1.0,15.0,5.0,0.3545581772234938,1653.8284968621874,Appetizers,Vegetable Tempura,1.0,1.0,1712.81,3.0,5.0,0.0,-999.0,1.0,0.0,3.0,1712.81,1.0,-999.0,-999.0,5.232874607757607
9785,False,1.0,744.2404290763716,218.9783011111111,386.0,17.0,15.0,1.0,16.0,5.0,0.3779646026728629,79.31856076333719,Vegetable & Tofu/蔬菜，豆腐,145. Eggplant with Szechuan Spicy Garlic Sauce/鱼香茄子,1.0,1.0,120.27,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,63.39,-999.0,-999.0,-999.0,2.105925610010825
2401,False,4.0,314.9896886833975,173.8873637037037,1053.0,17.0,14.0,1.0,14.0,5.0,0.444464239458504,393.7842744540067,Sides,Whole Pita,2.0,1.0,258.26,1.0,-999.0,0.0,14.0,2.0,0.0,2.0,258.26,1.0,-999.0,3.0,4.196045773630985
13963,False,1.0,163.7026662900704,0.0256268634259259,64.0,17.0,9.0,1.0,10.0,44.0,0.248834697344099,46.70837699337126,Missing,Missing,-999.0,-999.0,11.59,1.0,2.0,0.0,-999.0,2.0,0.0,1.0,11.59,1.0,-999.0,-999.0,2.589387936833955
11055,Missing,2.0,287.7335687198266,219.03673114583333,386.0,17.0,11.0,1.0,16.0,17.0,0.300170769965482,124.35659064988218,Combos,Son of Baconator® Combo,1.0,1.0,37.27,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,14.729823575408624
11019,False,-999.0,-999.0,103.16183921296296,386.0,17.0,11.0,-999.0,13.0,22.0,0.4781925049818009,-999.0,Missing,Missing,-999.0,-999.0,-999.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
6595,False,1.0,738.8607784427717,708.2248253472222,386.0,17.0,16.0,1.0,14.0,6.0,0.4332184445159282,109.66741892151568,Beverages,Drink (12 oz.),1.0,1.0,31.97,1.0,4.0,0.0,-999.0,1.0,0.0,1.0,31.97,-999.0,-999.0,-999.0,4.483389023143445
7163,False,1.0,503.1784565478705,153.2655041550926,386.0,17.0,8.0,1.0,13.0,15.0,0.3614625751594543,109.66741892151568,Sides,Chips & Guacamole,1.0,1.0,16.26,1.0,2.0,0.0,-999.0,1.0,0.0,1.0,16.26,1.0,-999.0,-999.0,4.483389023143445
10932,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Dollar Menu & More,McChicken,2.0,1.0,-999.0,1.0,-999.0,0.0,6.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
10888,False,1.0,404.4632122364012,186.21655328703704,386.0,17.0,18.0,1.0,16.0,5.0,0.307923288868644,220.84048084367035,Sides,Medium French Fries,1.0,1.0,17.96,2.0,8.0,1.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,4.483389023143445
10447,False,2.0,997.5493949696186,1346.0133128472226,386.0,17.0,14.0,1.0,14.0,6.0,0.230761621619563,98.5971067792058,Antipasti e Zuppe,Pomodoro,1.0,1.0,56.66,2.0,-999.0,0.0,3.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,9.47023984551841
6228,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Drinks,Sodas (12 oz Can),1.0,1.0,-999.0,1.0,-999.0,0.0,50.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
572,False,1.0,646.8621393989533,731.0576120601852,646.0,17.0,8.0,1.0,9.0,6.0,0.214526016328115,73.77522234780682,Extras,Green Goddess Wedge Salad,1.0,0.0,19.13,2.0,4.0,0.0,-999.0,1.0,0.0,1.0,19.13,-999.0,-999.0,-999.0,4.483389023143445
2789,False,1.0,536.3327088244207,143.2723655902778,386.0,17.0,8.0,2.0,12.0,5.0,0.4361051530105745,109.66741892151568,Bread Sticks & Cheese Bread,Garlic Sticks,1.0,1.0,0.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,4.483389023143445
10224,False,2.0,314.9896886833975,130.23120793981482,612.0,17.0,5.0,1.0,15.0,46.0,0.1537631922384336,109.66741892151568,Appetizers & Salads,3 Garlic Parmesan Twists™,1.0,1.0,103.33,1.0,2.0,1.0,-999.0,2.0,1.0,1.0,103.33,1.0,-999.0,1.0,4.483389023143445
